timestamp,latitude,longitude,mpu_acc_x_g,mpu_acc_y_g,mpu_acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,adxl_acc_x_g,adxl_acc_y_g,adxl_acc_z_g,risk
2026-01-01 00:59:32,23.520020,87.310015,0.0312,0.0230,1.0534,0.982,0.332,1.245,0.0970,0.0229,1.0245,low
2026-01-01 00:59:33,23.519989,87.309984,-0.0256,0.0068,1.0507,1.741,0.342,-0.175,0.0591,0.0019,1.0034,low
2026-01-01 00:59:34,23.520010,87.309982,0.0355,0.0174,1.0191,1.499,1.959,0.837,-0.0230,0.0817,1.0097,low
2026-01-01 00:59:35,23.520008,87.310001,0.0237,0.0209,1.0266,1.678,0.260,-0.057,0.0193,-0.0136,1.0377,low
2026-01-01 00:59:36,23.519981,87.310000,0.0393,-0.0317,1.0284,1.535,0.643,-0.420,0.0559,0.0848,1.0102,low
2026-01-01 00:59:37,23.519998,87.310012,0.0916,0.0038,1.0098,0.664,1.156,-1.328,0.0398,0.0991,1.0278,low
2026-01-01 00:59:38,23.519990,87.310009,0.0561,0.0102,1.0204,2.729,1.852,0.034,0.0354,0.0281,1.0024,low
2026-01-01 00:59:39,23.520011,87.310004,0.0499,0.0264,1.0136,3.252,0.908,0.002,0.0386,0.0577,1.0295,low
2026-01-01 00:59:40,23.519993,87.310006,0.0320,0.0384,1.0218,0.504,1.441,0.016,0.0435,0.0248,1.0625,low
2026-01-01 00:59:41,23.519995,87.309992,0.0154,0.0566,0.9932,0.035,0.869,-0.079,0.0662,0.0088,1.0487,low
2026-01-01 00:59:42,23.520015,87.309983,0.0764,0.0611,1.0303,-0.771,2.153,0.357,0.0574,0.0531,1.0036,low
2026-01-01 00:59:43,23.519993,87.310020,0.0568,0.0820,1.0153,1.380,0.920,0.808,0.1220,0.0611,0.9976,low
2026-01-01 00:59:44,23.520014,87.309994,0.0982,0.1200,0.9995,1.962,-0.270,0.102,0.1170,0.0358,0.9914,low
2026-01-01 00:59:45,23.520013,87.309996,0.0504,-0.0082,1.0513,1.046,0.472,0.959,0.1451,0.0444,1.0304,low
2026-01-01 00:59:46,23.520010,87.309995,0.0680,0.0343,0.9885,1.113,0.486,-0.107,0.0874,0.0091,1.0337,low
2026-01-01 00:59:47,23.519990,87.309998,0.0727,0.0367,0.9708,0.458,0.953,-0.245,0.0095,0.0988,1.0441,low
2026-01-01 00:59:48,23.519991,87.310010,0.0165,0.0301,1.0219,2.233,-0.799,0.829,0.0489,0.0250,1.0061,low
2026-01-01 00:59:49,23.519988,87.309976,0.0514,0.0648,1.0316,1.671,-0.025,1.721,0.0188,0.0295,1.0308,low
2026-01-01 00:59:50,23.519999,87.309984,0.0349,0.0139,1.0194,0.435,1.884,0.595,0.1305,-0.0615,1.0474,low
2026-01-01 00:59:51,23.520005,87.310001,0.0390,0.0435,0.9930,0.898,2.724,-0.422,-0.0060,-0.0322,1.0063,low
2026-01-01 00:59:52,23.519993,87.309992,0.0482,0.0034,0.9824,0.700,0.945,0.536,-0.0359,0.0060,1.0102,low
2026-01-01 00:59:53,23.520006,87.309997,0.0729,0.0529,1.0335,1.475,2.554,0.515,0.0399,0.0425,0.9836,low
2026-01-01 00:59:54,23.519986,87.309998,-0.0040,0.0586,1.0433,1.273,2.242,1.252,0.0846,0.0058,1.0031,low
2026-01-01 00:59:55,23.520006,87.310012,0.0266,0.0260,1.0336,0.817,1.199,1.959,0.0717,0.0724,0.9881,low
2026-01-01 00:59:56,23.519991,87.309989,0.0604,0.0584,1.0412,1.228,0.913,1.321,0.1109,0.0822,1.0100,low
2026-01-01 00:59:57,23.519994,87.309993,0.0941,0.0038,1.0034,1.350,0.992,0.514,0.0463,0.0069,1.0413,low
2026-01-01 00:59:58,23.520008,87.310003,0.0007,0.0652,1.0678,1.690,1.763,1.162,0.0478,0.0299,0.9970,low
2026-01-01 00:59:59,23.520001,87.310013,0.0485,0.0328,1.0052,-0.242,-0.158,0.553,0.1524,0.0701,0.9817,low
2026-01-01 01:00:00,23.520012,87.309989,0.0778,0.0252,1.0091,0.987,2.409,0.036,0.0266,-0.0162,1.0046,low
2026-01-01 01:00:01,23.520004,87.310008,0.0642,0.0210,1.0109,1.528,0.232,1.951,0.0602,0.0487,1.0021,low
2026-01-01 01:00:02,23.519994,87.309991,0.0446,0.0376,1.0134,0.700,0.864,0.046,0.0095,-0.0080,1.0482,low
2026-01-01 01:00:03,23.520001,87.310010,0.0654,0.0241,1.0299,1.151,1.051,0.722,0.0768,0.0459,1.0592,low
2026-01-01 01:00:04,23.520005,87.310009,0.0740,-0.0177,1.0228,2.215,1.649,1.802,0.1263,0.1236,1.0449,low
2026-01-01 01:00:05,23.519999,87.309995,0.0587,0.0313,1.0511,1.151,-0.177,0.865,0.1166,0.0001,1.0968,low
2026-01-01 01:00:06,23.519998,87.310008,0.0921,0.0625,1.0145,1.651,0.022,0.652,0.0161,0.0169,1.0303,low
2026-01-01 01:00:07,23.520020,87.309992,0.0306,0.0256,1.0075,1.252,1.639,0.263,0.0697,0.0278,1.0154,low
2026-01-01 01:00:08,23.520003,87.309987,0.0417,0.0434,1.0314,1.004,-0.816,1.302,0.0782,0.0666,1.0121,low
2026-01-01 01:00:09,23.520016,87.309998,0.0377,0.0115,0.9590,-0.309,2.548,0.690,0.0250,0.1461,1.0106,low
2026-01-01 01:00:10,23.520006,87.310025,0.0514,0.0494,1.0023,0.186,0.881,1.321,0.0971,0.0459,1.0280,low
2026-01-01 01:00:11,23.520000,87.310005,0.0970,0.0510,1.0299,0.309,-0.258,1.115,0.0672,0.0154,1.0069,low
2026-01-01 01:00:12,23.519988,87.309999,0.1110,0.0405,1.0122,1.465,0.317,0.537,0.0582,0.0102,1.0032,low
2026-01-01 01:00:13,23.520007,87.310003,0.0291,0.0053,1.0476,0.716,2.024,-0.501,0.0332,0.0958,1.0968,low
2026-01-01 01:00:14,23.520017,87.310005,-0.0412,0.0399,1.0198,0.836,1.445,0.931,0.0232,0.0136,1.0191,low
2026-01-01 01:00:15,23.520010,87.309984,0.0546,0.0698,1.0446,0.612,0.557,1.056,-0.0107,0.0592,1.0507,low
2026-01-01 01:00:16,23.519981,87.309997,0.0471,0.0193,1.0165,0.361,1.053,1.124,0.0465,0.0392,0.9998,low
2026-01-01 01:00:17,23.520014,87.310002,-0.0061,0.0282,1.0353,2.183,0.589,0.364,0.0458,-0.0183,1.0324,low
2026-01-01 01:00:18,23.519997,87.310009,0.0180,0.0879,1.0331,1.557,0.582,1.043,0.0525,0.0665,1.0208,low
2026-01-01 01:00:19,23.520018,87.309996,0.0645,0.0178,1.0420,-1.051,1.048,-0.048,0.1203,0.0294,1.0256,low
2026-01-01 01:00:20,23.519996,87.309993,0.0589,0.0261,1.0536,1.349,2.121,0.394,0.0483,0.0511,1.0556,low
2026-01-01 01:00:21,23.519997,87.309984,0.0035,0.0198,1.0127,1.214,1.183,0.467,0.1125,0.0767,0.9852,low
2026-01-01 01:00:22,23.520004,87.309994,0.0201,0.0687,1.0244,0.565,1.593,0.570,0.0138,0.1121,1.0193,low
2026-01-01 01:00:23,23.520015,87.309986,0.0586,0.0980,1.0279,0.139,0.996,0.357,0.0807,0.0172,1.0849,low
2026-01-01 01:00:24,23.519996,87.309998,0.0837,0.0435,1.0214,1.990,1.096,0.830,0.1198,0.0290,0.9976,low
2026-01-01 01:00:25,23.519998,87.309991,0.0119,-0.0177,0.9989,0.997,1.055,1.016,0.0199,0.0719,1.0054,low
2026-01-01 01:00:26,23.520007,87.310005,0.0544,0.0411,1.0081,-0.442,0.871,1.882,-0.0418,0.0398,1.0476,low
2026-01-01 01:00:27,23.519999,87.309999,0.0205,0.0297,0.9996,2.944,0.864,1.263,0.1264,0.1065,1.0055,low
2026-01-01 01:00:28,23.520010,87.309993,0.0442,0.0050,1.0183,0.655,-0.299,1.329,-0.0218,0.0710,1.0034,low
2026-01-01 01:00:29,23.520011,87.310000,0.0980,0.0197,1.0629,1.834,-0.317,0.100,0.0719,0.0740,1.0247,low
2026-01-01 01:00:30,23.519978,87.309991,0.0264,0.0308,1.0175,1.059,0.727,0.392,0.0276,0.0490,1.0212,low
2026-01-01 01:00:31,23.520013,87.309996,0.0535,0.0523,0.9862,0.885,0.184,1.234,0.0592,0.0364,1.0118,low
2026-01-01 01:00:32,23.519991,87.309997,0.0793,0.0717,0.9784,1.351,1.909,1.108,-0.0327,0.0444,1.0190,low
2026-01-01 01:00:33,23.519986,87.310006,0.0649,0.0242,1.0236,2.136,1.413,0.246,0.0386,0.0037,1.0268,low
2026-01-01 01:00:34,23.520001,87.310006,0.0286,0.0561,0.9779,1.268,0.516,1.657,0.0539,0.0772,1.0455,low
2026-01-01 01:00:35,23.520005,87.310003,0.0819,-0.0177,1.0450,0.142,1.142,0.855,0.0230,0.0599,1.0383,low
2026-01-01 01:00:36,23.519996,87.309999,0.0648,0.0270,1.0533,1.488,2.563,0.233,0.0012,0.0568,1.0170,low
2026-01-01 01:00:37,23.520015,87.309983,0.0327,0.0629,1.0253,2.597,1.094,1.289,0.0426,0.1037,1.0308,low
2026-01-01 01:00:38,23.520005,87.310003,0.0194,0.0033,1.0342,-0.127,0.632,0.181,0.0591,0.0224,0.9942,low
2026-01-01 01:00:39,23.520008,87.309991,0.0645,0.0661,1.0262,1.837,1.104,0.620,0.0128,0.0819,1.0814,low
2026-01-01 01:00:40,23.520011,87.310012,0.0220,0.0903,1.0075,1.552,0.392,-0.303,0.0896,0.0465,1.0371,low
2026-01-01 01:00:41,23.519998,87.309990,0.0739,0.0109,1.0201,1.266,1.102,0.446,0.1154,0.0613,1.0195,low
2026-01-01 01:00:42,23.520001,87.310027,0.0450,0.0577,1.0136,0.901,1.337,0.460,0.0443,0.0620,1.0056,low
2026-01-01 01:00:43,23.520020,87.310008,0.0032,0.0385,1.0484,1.034,0.440,0.046,0.0128,-0.0450,1.0215,low
2026-01-01 01:00:44,23.520011,87.310002,0.0379,0.0622,0.9859,0.242,1.182,0.942,0.0442,0.1105,0.9946,low
2026-01-01 01:00:45,23.519985,87.310005,-0.0133,0.0224,1.0183,2.471,1.326,0.395,0.0724,-0.0368,1.0122,low
2026-01-01 01:00:46,23.519992,87.310014,0.0103,0.0441,0.9978,0.859,0.980,1.237,-0.0170,0.1081,1.0213,low
2026-01-01 01:00:47,23.520007,87.310012,0.0297,0.0333,1.0243,0.635,-0.845,1.326,0.0053,0.0714,1.0009,low
2026-01-01 01:00:48,23.519999,87.309995,0.0469,0.0131,1.0199,1.051,0.618,0.628,0.0481,0.0455,0.9932,low
2026-01-01 01:00:49,23.519995,87.309993,0.0431,-0.0087,1.0015,1.151,1.972,1.036,0.1023,0.1164,0.9985,low
2026-01-01 01:00:50,23.520004,87.310020,0.0601,0.0505,0.9969,1.327,1.160,1.340,0.0841,0.0629,1.0063,low
2026-01-01 01:00:51,23.519981,87.309980,0.0319,0.0574,1.0460,1.152,1.760,0.488,0.0269,0.0769,1.0529,low
2026-01-01 01:00:52,23.520010,87.309998,-0.0085,0.0574,1.0145,1.858,1.692,0.945,0.0649,0.0166,1.0009,low
2026-01-01 01:00:53,23.519999,87.310010,0.0425,-0.0131,1.0462,2.067,1.065,1.064,0.0927,-0.0114,1.0043,low
2026-01-01 01:00:54,23.520000,87.310007,0.0969,0.0969,1.0067,0.670,1.126,0.850,0.0193,0.0459,1.0498,low
2026-01-01 01:00:55,23.519997,87.310013,-0.0021,0.0145,1.0379,1.760,1.328,0.941,0.0728,0.0605,1.0455,low
2026-01-01 01:00:56,23.519994,87.309999,0.0512,0.0477,0.9982,0.989,1.469,0.481,0.0763,0.0437,0.9989,low
2026-01-01 01:00:57,23.520005,87.309988,0.0665,0.0094,1.0139,2.379,0.274,0.904,0.0413,-0.0031,1.0704,low
2026-01-01 01:00:58,23.520007,87.309991,0.0162,0.0107,1.0431,2.493,-0.171,-0.743,0.0480,0.0763,1.0324,low
2026-01-01 01:00:59,23.520004,87.310016,0.0633,0.0250,1.0301,0.347,2.078,0.986,0.0009,0.0760,0.9677,low
2026-01-01 01:01:00,23.519997,87.309993,0.0214,0.0374,0.9959,1.171,1.238,0.439,0.0790,0.0692,0.9912,low
2026-01-01 01:01:01,23.519992,87.310000,0.1049,0.0629,1.0310,-0.353,1.754,1.405,0.1091,0.0371,0.9833,low
2026-01-01 01:01:02,23.519989,87.310013,0.0941,0.0198,1.0357,0.038,-0.284,1.015,0.0357,0.0877,1.0147,low
2026-01-01 01:01:03,23.519990,87.309998,0.0574,0.0774,0.9835,0.568,-0.582,0.014,0.0537,-0.0228,0.9466,low
2026-01-01 01:01:04,23.520001,87.310001,0.0134,-0.0226,1.0522,0.439,2.054,1.074,0.1136,0.1077,1.0610,low
2026-01-01 01:01:05,23.520015,87.310017,0.1021,0.0476,1.0274,1.179,0.732,1.304,0.0051,0.1044,1.0027,low
2026-01-01 01:01:06,23.519988,87.309999,0.0359,-0.0061,0.9951,1.865,0.844,-0.262,0.0538,-0.0199,1.0160,low
2026-01-01 01:01:07,23.520012,87.309995,0.0470,0.0450,1.0199,0.587,0.819,0.890,0.0630,0.0351,1.0046,low
2026-01-01 01:01:08,23.520017,87.309993,0.0199,0.0061,1.0166,2.436,-0.679,0.508,-0.0103,0.0511,1.0245,low
2026-01-01 01:01:09,23.520001,87.309990,0.0668,-0.0353,1.0507,1.011,0.852,0.783,0.0666,0.1396,1.0403,low
2026-01-01 01:01:10,23.519979,87.309974,0.0931,-0.0102,1.0204,1.132,0.673,0.101,0.0683,0.1251,0.9491,low
2026-01-01 01:01:11,23.520009,87.310004,0.0243,0.0135,1.0335,3.540,0.916,0.051,0.0065,-0.0734,0.9760,low
2026-01-01 01:01:12,23.520014,87.309995,0.0694,0.0771,1.0020,0.726,1.786,0.097,0.0739,0.1008,1.0304,low
2026-01-01 01:01:13,23.519996,87.309996,0.0553,-0.0027,0.9833,2.096,0.652,0.803,0.0485,0.0731,1.0294,low
2026-01-01 01:01:14,23.520005,87.310014,0.0255,0.0345,1.0306,1.658,-0.003,-0.357,0.0127,0.0479,1.0914,low
2026-01-01 01:01:15,23.520026,87.310012,0.0563,0.0026,1.0506,3.109,1.388,0.744,0.1018,0.0816,1.0493,low
2026-01-01 01:01:16,23.520000,87.310021,0.0593,-0.0099,1.0252,1.311,0.485,1.826,0.0859,-0.0219,1.0298,low
2026-01-01 01:01:17,23.519995,87.310003,0.0292,0.0666,1.0352,0.390,2.217,0.188,0.0492,0.0119,1.0776,low
2026-01-01 01:01:18,23.519996,87.309997,0.0591,0.0039,1.0024,1.160,0.573,0.537,0.0684,0.0090,1.0461,low
2026-01-01 01:01:19,23.520003,87.309996,0.0163,0.0506,1.0196,0.036,0.806,0.200,0.0414,0.0555,1.0457,low
2026-01-01 01:01:20,23.520009,87.309999,0.0220,0.0169,1.0027,-1.268,1.138,0.303,0.1100,0.0798,1.0017,low
2026-01-01 01:01:21,23.520000,87.310002,-0.0127,0.0090,1.0249,0.234,-0.059,-0.761,0.0646,0.0553,0.9547,low
2026-01-01 01:01:22,23.520009,87.309988,0.0349,0.0282,1.0016,2.719,0.910,1.523,0.0471,0.0695,1.0061,low
2026-01-01 01:01:23,23.520007,87.310003,-0.0034,0.0294,1.0168,1.069,0.909,0.673,0.0816,0.0396,0.9912,low
2026-01-01 01:01:24,23.520000,87.309990,0.0501,0.0119,1.0290,-0.079,0.387,1.542,0.0895,-0.0034,1.0128,low
2026-01-01 01:01:25,23.519981,87.309990,0.0237,0.0227,0.9938,1.595,1.166,1.441,0.0793,0.0890,1.0449,low
2026-01-01 01:01:26,23.520015,87.310002,0.0166,0.0413,1.0525,-0.253,0.625,0.516,0.0988,0.0313,0.9989,low
2026-01-01 01:01:27,23.520001,87.310010,0.0840,0.0183,1.0274,0.919,1.240,0.943,0.0921,0.0398,1.0267,low
2026-01-01 01:01:28,23.519992,87.310004,0.0489,0.0895,1.0173,0.786,2.606,0.002,0.1018,0.0271,1.0055,low
2026-01-01 01:01:29,23.520013,87.309994,0.0184,0.0600,1.0505,1.984,3.138,0.701,0.0888,0.0944,0.9937,low
2026-01-01 01:01:30,23.520003,87.310001,0.0438,0.0726,1.0250,1.157,0.262,0.071,0.0117,0.0487,1.0485,low
2026-01-01 01:01:31,23.520007,87.310001,0.1060,0.0444,0.9903,0.024,1.176,1.356,0.0462,-0.0033,1.0255,low
2026-01-01 01:01:32,23.520004,87.310015,0.0132,0.0595,0.9988,1.750,1.507,-0.221,0.0315,0.0632,1.0284,low
2026-01-01 01:01:33,23.520000,87.310000,0.0223,0.0890,1.0179,-0.012,0.503,0.351,0.0093,0.0325,1.0115,low
2026-01-01 01:01:34,23.520010,87.310009,0.1157,0.0472,1.0314,0.149,1.574,1.923,0.0146,0.0840,1.0742,low
2026-01-01 01:01:35,23.519984,87.310009,0.0556,0.0631,1.0363,1.740,1.036,0.912,0.0922,0.0592,0.9615,low
2026-01-01 01:01:36,23.520004,87.309988,0.0172,0.0528,1.0005,0.144,1.010,1.424,0.0766,0.0119,1.0470,low
2026-01-01 01:01:37,23.520011,87.310012,0.0328,0.0169,1.0055,2.064,0.673,1.550,0.0708,0.0708,1.0180,low
2026-01-01 01:01:38,23.520001,87.310006,0.0909,0.0314,0.9982,1.895,1.526,0.729,0.0349,0.0051,1.0118,low
2026-01-01 01:01:39,23.520004,87.309998,0.0420,0.0381,1.0318,1.233,0.457,0.907,0.0108,0.0308,1.0448,low
2026-01-01 01:01:40,23.519997,87.309992,0.0614,0.0372,1.0417,1.653,0.107,0.542,0.0176,0.0560,0.9911,low
2026-01-01 01:01:41,23.520002,87.309990,0.0260,-0.0058,1.0291,0.674,0.695,0.227,0.0892,-0.0698,0.9820,low
2026-01-01 01:01:42,23.520007,87.310003,0.0799,0.0424,1.0051,0.956,-0.010,0.509,0.1293,0.0786,1.0331,low
2026-01-01 01:01:43,23.519999,87.309993,0.0247,0.0286,0.9938,0.097,0.320,0.175,0.0670,0.0628,0.9847,low
2026-01-01 01:01:44,23.519989,87.310010,0.0460,0.0095,1.0370,2.061,0.962,1.357,0.1061,0.0411,0.9641,low
2026-01-01 01:01:45,23.520002,87.310021,-0.0199,-0.0263,1.0178,1.523,1.661,-0.048,0.0693,0.0335,1.0048,low
2026-01-01 01:01:46,23.519990,87.310009,0.1142,0.0403,0.9762,2.252,2.557,1.209,0.0625,0.0540,1.0109,low
2026-01-01 01:01:47,23.519989,87.309997,0.0367,0.0147,1.0520,0.316,1.105,1.456,0.0118,-0.0230,1.0302,low
2026-01-01 01:01:48,23.519993,87.310008,0.0528,0.0533,1.0515,0.048,0.652,0.628,0.0705,-0.0047,0.9809,low
2026-01-01 01:01:49,23.519993,87.310009,0.0287,0.0194,1.0181,1.449,0.468,1.400,0.0440,0.0389,1.0645,low
2026-01-01 01:01:50,23.519995,87.309991,0.0375,0.0441,1.0272,1.569,2.572,0.548,0.0422,0.0947,1.0566,low
2026-01-01 01:01:51,23.520015,87.309995,0.0448,0.0173,1.0282,1.246,1.060,0.259,0.0391,0.0421,1.0206,low
2026-01-01 01:01:52,23.520014,87.309988,0.0012,0.0108,1.0290,-0.918,0.832,0.776,0.1234,0.0577,1.0392,low
2026-01-01 01:01:53,23.520003,87.309994,0.0654,0.0613,0.9999,1.478,1.858,1.170,0.1127,0.0655,0.9787,low
2026-01-01 01:01:54,23.519990,87.309998,0.0391,0.1060,1.0745,1.105,1.040,1.203,0.0183,0.0843,1.0228,low
2026-01-01 01:01:55,23.519999,87.309995,0.0316,-0.0219,1.0339,1.753,0.881,1.338,0.0432,0.0430,1.0140,low
2026-01-01 01:01:56,23.520017,87.310003,0.0367,-0.0202,1.0167,0.716,0.347,-0.178,-0.0037,-0.0057,1.0727,low
2026-01-01 01:01:57,23.520016,87.310003,-0.0062,0.0409,1.0275,1.685,1.442,0.182,0.1633,0.0846,0.9965,low
2026-01-01 01:01:58,23.519986,87.309987,0.0709,0.0015,1.0043,-0.553,1.062,0.926,0.1243,-0.0489,0.9758,low
2026-01-01 01:01:59,23.519989,87.309997,0.0671,-0.0236,1.0288,0.931,1.488,1.803,0.1154,0.0801,1.0147,low
2026-01-01 01:02:00,23.520017,87.309992,0.0604,0.0378,1.0370,1.311,-0.019,1.540,0.0170,0.0341,1.0371,low
2026-01-01 01:02:01,23.519995,87.310015,0.0775,0.0221,1.0060,0.038,1.515,1.190,0.0741,0.0979,0.9761,low
2026-01-01 01:02:02,23.520017,87.309994,0.1102,0.0390,1.0085,0.942,3.106,0.676,0.1034,0.0457,1.0162,low
2026-01-01 01:02:03,23.520007,87.310007,0.1035,0.0126,1.0202,1.751,0.021,2.078,0.0874,0.0230,1.0206,low
2026-01-01 01:02:04,23.519995,87.309992,0.0379,0.0335,0.9942,0.465,0.560,1.409,0.0083,0.0107,1.0253,low
2026-01-01 01:02:05,23.519983,87.310004,0.0493,0.0277,1.0211,0.795,1.143,0.167,0.0044,0.0321,1.0529,low
2026-01-01 01:02:06,23.519984,87.309985,0.0579,-0.0036,1.0133,0.928,1.864,-0.405,0.0451,0.0063,1.0464,low
2026-01-01 01:02:07,23.519987,87.310006,0.0615,0.0241,1.0144,0.512,0.886,1.335,0.1325,0.0628,1.0074,low
2026-01-01 01:02:08,23.520012,87.309982,0.0162,0.0595,1.0026,0.845,1.562,0.820,-0.0019,0.0072,1.0430,low
2026-01-01 01:02:09,23.519990,87.309991,0.0771,0.0117,1.0420,1.628,0.628,1.689,0.1109,0.1078,0.9721,low
2026-01-01 01:02:10,23.520004,87.310009,0.0803,0.0298,1.0165,0.338,0.768,0.199,0.1312,0.0172,1.0186,low
2026-01-01 01:02:11,23.520009,87.310014,0.0289,0.0362,1.0031,0.847,1.274,1.533,0.0679,0.0851,1.0266,low
2026-01-01 01:02:12,23.520005,87.309996,0.0110,0.0346,1.0187,1.808,-0.334,-0.264,0.0763,0.0531,1.0584,low
2026-01-01 01:02:13,23.519995,87.310000,0.0331,0.0170,0.9668,0.541,0.328,1.296,0.0296,0.0029,1.0606,low
2026-01-01 01:02:14,23.519997,87.309996,0.0118,-0.0015,0.9984,0.796,1.823,0.505,0.0839,0.0625,0.9985,low
2026-01-01 01:02:15,23.520002,87.309986,0.0690,0.0203,1.0242,1.222,1.358,0.193,0.0242,0.0437,1.0240,low
2026-01-01 01:02:16,23.520008,87.310008,0.0259,0.0226,1.0160,1.519,0.769,1.748,0.1091,0.0026,1.0176,low
2026-01-01 01:02:17,23.520007,87.310010,0.0579,0.0425,1.0007,1.573,0.598,0.278,0.0828,0.0268,1.0095,low
2026-01-01 01:02:18,23.519975,87.310001,0.0483,0.0310,1.0202,1.831,1.384,0.403,0.0194,0.1649,0.9895,low
2026-01-01 01:02:19,23.520009,87.310004,0.0742,0.0594,1.0147,0.785,0.779,1.515,0.0469,0.0447,1.0348,low
2026-01-01 01:02:20,23.519990,87.310010,0.0310,0.0149,1.0131,0.717,1.403,1.218,0.0086,0.0129,1.0436,low
2026-01-01 01:02:21,23.519995,87.309998,0.0504,0.0489,1.0005,1.921,1.442,0.076,0.0250,0.0385,0.9685,low
2026-01-01 01:02:22,23.519991,87.310008,-0.0132,0.0251,0.9871,1.025,0.758,0.549,0.0483,0.1083,1.0018,low
2026-01-01 01:02:23,23.519990,87.310000,0.0474,0.0395,1.0158,0.576,0.806,0.374,0.0444,0.0370,1.0539,low
2026-01-01 01:02:24,23.520000,87.310003,0.0639,0.0744,1.0027,3.015,3.147,0.841,0.0789,-0.0306,1.0176,low
2026-01-01 01:02:25,23.519994,87.309999,0.0654,0.0617,1.0167,1.420,0.862,1.112,0.0728,0.1197,1.0571,low
2026-01-01 01:02:26,23.519995,87.309992,0.0367,0.0307,1.0162,2.438,-0.663,-0.484,0.0215,0.0541,0.9858,low
2026-01-01 01:02:27,23.520009,87.309992,0.0790,0.0206,1.0286,1.409,1.068,0.727,-0.0040,0.0213,1.0389,low
2026-01-01 01:02:28,23.520009,87.310001,0.0426,0.0824,1.0561,0.765,2.269,-0.242,0.0047,0.0321,0.9845,low
2026-01-01 01:02:29,23.520008,87.310027,0.0312,0.0517,1.0307,2.578,0.689,0.752,0.1006,0.0929,1.0057,low
2026-01-01 01:02:30,23.520003,87.310007,0.0637,0.0938,1.0408,1.699,1.142,0.760,0.0850,0.1276,1.0278,medium
2026-01-01 01:02:31,23.520003,87.309980,0.0916,0.0503,1.0481,1.508,1.142,1.586,0.1425,0.1509,1.0327,medium
2026-01-01 01:02:32,23.519993,87.309994,0.0508,0.0826,1.0213,1.621,2.422,1.517,0.1652,0.1034,1.0596,medium
2026-01-01 01:02:33,23.520003,87.310001,0.0386,0.0400,1.0376,3.468,1.810,0.908,0.0813,0.1470,1.0817,medium
2026-01-01 01:02:34,23.519996,87.310017,0.0592,0.1138,1.0430,1.988,1.136,0.627,0.1240,0.1039,1.0685,medium
2026-01-01 01:02:35,23.520007,87.309999,0.0929,0.1121,0.9861,0.404,0.597,2.586,0.0742,0.1222,1.0211,medium
2026-01-01 01:02:36,23.519982,87.310017,0.1372,0.0750,1.0587,1.199,0.576,1.242,0.0792,0.0847,1.0331,medium
2026-01-01 01:02:37,23.519997,87.309991,0.1421,0.0772,1.0377,2.004,1.737,1.393,0.1100,0.1018,1.0809,medium
2026-01-01 01:02:38,23.520005,87.309999,0.1301,0.0993,1.0171,2.494,2.650,1.507,0.0923,0.1776,1.0234,medium
2026-01-01 01:02:39,23.520004,87.310011,0.1217,0.0677,1.0234,2.662,0.985,1.361,0.1363,0.0930,1.0405,medium
2026-01-01 01:02:40,23.519990,87.309997,0.0331,0.0510,1.0068,1.632,0.670,1.295,0.0836,0.1065,1.0849,medium
2026-01-01 01:02:41,23.520020,87.309997,0.0561,0.0401,1.0477,2.743,2.035,2.195,0.1246,0.0388,1.0492,medium
2026-01-01 01:02:42,23.520007,87.309994,0.1137,0.0844,1.0657,2.664,2.092,0.926,0.1394,0.1361,1.0163,medium
2026-01-01 01:02:43,23.520003,87.310005,0.1100,0.1128,1.0008,2.699,2.755,1.212,0.1568,0.0900,1.0105,medium
2026-01-01 01:02:44,23.519997,87.309997,0.0842,0.0633,1.0140,4.402,0.765,0.532,0.0789,0.0949,1.0895,medium
2026-01-01 01:02:45,23.520008,87.309987,0.0352,0.0507,1.0497,1.795,0.931,1.423,0.1496,0.1761,1.0890,medium
2026-01-01 01:02:46,23.520006,87.310000,0.1079,0.0827,0.9908,1.327,1.601,1.548,0.1905,0.0505,1.0593,medium
2026-01-01 01:02:47,23.520020,87.310012,0.0926,0.0842,0.9976,2.590,0.175,1.789,0.0303,0.0699,1.0407,medium
2026-01-01 01:02:48,23.520009,87.310004,0.0940,0.0626,1.0129,3.000,0.684,0.995,0.1541,0.0999,1.0152,medium
2026-01-01 01:02:49,23.519993,87.309988,0.1251,0.0679,1.0186,2.851,1.922,1.349,0.1058,0.0979,1.0271,medium
2026-01-01 01:02:50,23.519995,87.310009,0.0454,0.0531,1.0665,1.077,1.374,-0.124,0.0269,0.1077,1.0265,medium
2026-01-01 01:02:51,23.520006,87.310010,0.1078,0.0702,1.0314,2.563,2.972,0.257,0.0636,0.1021,0.9936,medium
2026-01-01 01:02:52,23.520001,87.309979,0.0921,0.0737,1.0483,3.016,0.784,1.162,0.0470,0.1004,1.0784,medium
2026-01-01 01:02:53,23.519996,87.309998,0.1123,0.0939,1.0307,1.050,1.283,0.665,0.0986,0.1085,1.0119,medium
2026-01-01 01:02:54,23.520002,87.310010,0.1021,0.0763,1.0294,2.933,2.624,0.929,0.0444,0.0834,1.0145,medium
2026-01-01 01:02:55,23.520011,87.310000,0.0802,0.0624,1.0436,2.048,1.467,2.102,0.1406,0.1306,1.0661,medium
2026-01-01 01:02:56,23.520008,87.309984,0.0497,0.0936,1.0259,2.648,-0.168,0.198,0.1344,0.1030,1.0391,medium
